Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Uzbekistan,UZB,Rule of Law: Estimate,RL.EST,-0.832810997962952
Uzbekistan,UZB,Regulatory Quality: Estimate,RQ.EST,-0.576817333698273
Vanuatu,VUT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Vanuatu,VUT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Vanuatu,VUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.6
Vanuatu,VUT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Vanuatu,VUT,Control of Corruption: Estimate,CC.EST,-0.0148651544004679
Vanuatu,VUT,Government Effectiveness: Estimate,GE.EST,-0.568605482578278
Vanuatu,VUT,Rule of Law: Estimate,RL.EST,0.141380533576012
Vanuatu,VUT,Regulatory Quality: Estimate,RQ.EST,-0.119526423513889
"Venezuela, RB",VEN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Venezuela, RB",VEN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Venezuela, RB",VEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Venezuela, RB",VEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Venezuela, RB",VEN,Control of Corruption: Estimate,CC.EST,-1.69000518321991
"Venezuela, RB",VEN,Government Effectiveness: Estimate,GE.EST,-1.599200963974
"Venezuela, RB",VEN,Rule of Law: Estimate,RL.EST,-2.15153360366821
"Venezuela, RB",VEN,Regulatory Quality: Estimate,RQ.EST,-2.02624750137329
Viet Nam,VNM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Viet Nam,VNM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Viet Nam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Viet Nam,VNM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Viet Nam,VNM,Control of Corruption: Estimate,CC.EST,-0.415814280509949
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,0.126466900110245
Viet Nam,VNM,Rule of Law: Estimate,RL.EST,-0.0854718759655952
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,-0.382607728242874
"Yemen, Rep.",YEM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Yemen, Rep.",YEM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Yemen, Rep.",YEM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.6
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Yemen, Rep.",YEM,Control of Corruption: Estimate,CC.EST,-1.64893329143524
"Yemen, Rep.",YEM,Government Effectiveness: Estimate,GE.EST,-2.27542042732239
"Yemen, Rep.",YEM,Rule of Law: Estimate,RL.EST,-1.83897626399994
"Yemen, Rep.",YEM,Regulatory Quality: Estimate,RQ.EST,-1.8430507183075
Zambia,ZMB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Zambia,ZMB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.1
Zambia,ZMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Zambia,ZMB,Control of Corruption: Estimate,CC.EST,-0.477706879377365
Zambia,ZMB,Government Effectiveness: Estimate,GE.EST,-0.658970057964325
Zambia,ZMB,Rule of Law: Estimate,RL.EST,-0.529127418994904
Zambia,ZMB,Regulatory Quality: Estimate,RQ.EST,-0.49810004234314
Zimbabwe,ZWE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Zimbabwe,ZWE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Zimbabwe,ZWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,62
Zimbabwe,ZWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Zimbabwe,ZWE,Control of Corruption: Estimate,CC.EST,-1.26121604442596
Zimbabwe,ZWE,Government Effectiveness: Estimate,GE.EST,-1.17033493518829
Zimbabwe,ZWE,Rule of Law: Estimate,RL.EST,-1.27714252471924
Zimbabwe,ZWE,Regulatory Quality: Estimate,RQ.EST,-1.33835864067078
Arab World,ARB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Arab World,ARB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Arab World,ARB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6454299444509
Arab World,ARB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Arab World,ARB,Control of Corruption: Estimate,CC.EST,..
Arab World,ARB,Government Effectiveness: Estimate,GE.EST,..
Arab World,ARB,Rule of Law: Estimate,RL.EST,..
Arab World,ARB,Regulatory Quality: Estimate,RQ.EST,..
Caribbean small states,CSS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Caribbean small states,CSS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Caribbean small states,CSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Caribbean small states,CSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.168477538461
Caribbean small states,CSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Caribbean small states,CSS,Control of Corruption: Estimate,CC.EST,..
Caribbean small states,CSS,Government Effectiveness: Estimate,GE.EST,..
Caribbean small states,CSS,Rule of Law: Estimate,RL.EST,..
Caribbean small states,CSS,Regulatory Quality: Estimate,RQ.EST,..
Central Europe and the Baltics,CEB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Central Europe and the Baltics,CEB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Central Europe and the Baltics,CEB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Central Europe and the Baltics,CEB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Central Europe and the Baltics,CEB,Control of Corruption: Estimate,CC.EST,..
Central Europe and the Baltics,CEB,Government Effectiveness: Estimate,GE.EST,..
Central Europe and the Baltics,CEB,Rule of Law: Estimate,RL.EST,..
Central Europe and the Baltics,CEB,Regulatory Quality: Estimate,RQ.EST,..
Early-demographic dividend,EAR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Early-demographic dividend,EAR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Early-demographic dividend,EAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.7044381043822
Early-demographic dividend,EAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Early-demographic dividend,EAR,Control of Corruption: Estimate,CC.EST,..
Early-demographic dividend,EAR,Government Effectiveness: Estimate,GE.EST,..
Early-demographic dividend,EAR,Rule of Law: Estimate,RL.EST,..
Early-demographic dividend,EAR,Regulatory Quality: Estimate,RQ.EST,..
East Asia & Pacific,EAS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
East Asia & Pacific,EAS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
East Asia & Pacific,EAS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.4044880771224
East Asia & Pacific,EAS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific,EAS,Control of Corruption: Estimate,CC.EST,..
East Asia & Pacific,EAS,Government Effectiveness: Estimate,GE.EST,..
East Asia & Pacific,EAS,Rule of Law: Estimate,RL.EST,..
East Asia & Pacific,EAS,Regulatory Quality: Estimate,RQ.EST,..
East Asia & Pacific (excluding high income),EAP,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
East Asia & Pacific (excluding high income),EAP,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
East Asia & Pacific (excluding high income),EAP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2376383007189
East Asia & Pacific (excluding high income),EAP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific (excluding high income),EAP,Control of Corruption: Estimate,CC.EST,..
East Asia & Pacific (excluding high income),EAP,Government Effectiveness: Estimate,GE.EST,..
East Asia & Pacific (excluding high income),EAP,Rule of Law: Estimate,RL.EST,..
East Asia & Pacific (excluding high income),EAP,Regulatory Quality: Estimate,RQ.EST,..
East Asia & Pacific (IDA & IBRD),TEA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
East Asia & Pacific (IDA & IBRD),TEA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
East Asia & Pacific (IDA & IBRD),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
East Asia & Pacific (IDA & IBRD),TEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
East Asia & Pacific (IDA & IBRD),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7474424069608
East Asia & Pacific (IDA & IBRD),TEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
East Asia & Pacific (IDA & IBRD),TEA,Control of Corruption: Estimate,CC.EST,..
East Asia & Pacific (IDA & IBRD),TEA,Government Effectiveness: Estimate,GE.EST,..
East Asia & Pacific (IDA & IBRD),TEA,Rule of Law: Estimate,RL.EST,..
East Asia & Pacific (IDA & IBRD),TEA,Regulatory Quality: Estimate,RQ.EST,..
Euro area,EMU,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Euro area,EMU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Euro area,EMU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Euro area,EMU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Euro area,EMU,Control of Corruption: Estimate,CC.EST,..
Euro area,EMU,Government Effectiveness: Estimate,GE.EST,..
Euro area,EMU,Rule of Law: Estimate,RL.EST,..
Euro area,EMU,Regulatory Quality: Estimate,RQ.EST,..
Europe & Central Asia,ECS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Europe & Central Asia,ECS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Europe & Central Asia,ECS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Europe & Central Asia,ECS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia,ECS,Control of Corruption: Estimate,CC.EST,..
Europe & Central Asia,ECS,Government Effectiveness: Estimate,GE.EST,..
Europe & Central Asia,ECS,Rule of Law: Estimate,RL.EST,..
Europe & Central Asia,ECS,Regulatory Quality: Estimate,RQ.EST,..
Europe & Central Asia (excluding high income),ECA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Europe & Central Asia (excluding high income),ECA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Europe & Central Asia (excluding high income),ECA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Europe & Central Asia (excluding high income),ECA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia (excluding high income),ECA,Control of Corruption: Estimate,CC.EST,..
Europe & Central Asia (excluding high income),ECA,Government Effectiveness: Estimate,GE.EST,..
Europe & Central Asia (excluding high income),ECA,Rule of Law: Estimate,RL.EST,..
Europe & Central Asia (excluding high income),ECA,Regulatory Quality: Estimate,RQ.EST,..
Europe & Central Asia (IDA & IBRD),TEC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Europe & Central Asia (IDA & IBRD),TEC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Europe & Central Asia (IDA & IBRD),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Europe & Central Asia (IDA & IBRD),TEC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia (IDA & IBRD),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Europe & Central Asia (IDA & IBRD),TEC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia (IDA & IBRD),TEC,Control of Corruption: Estimate,CC.EST,..
Europe & Central Asia (IDA & IBRD),TEC,Government Effectiveness: Estimate,GE.EST,..
Europe & Central Asia (IDA & IBRD),TEC,Rule of Law: Estimate,RL.EST,..
Europe & Central Asia (IDA & IBRD),TEC,Regulatory Quality: Estimate,RQ.EST,..
European Union,EUU,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
European Union,EUU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
European Union,EUU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
European Union,EUU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
European Union,EUU,Control of Corruption: Estimate,CC.EST,..
European Union,EUU,Government Effectiveness: Estimate,GE.EST,..
European Union,EUU,Rule of Law: Estimate,RL.EST,..
European Union,EUU,Regulatory Quality: Estimate,RQ.EST,..
Fragile and conflict affected situations,FCS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Fragile and conflict affected situations,FCS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Fragile and conflict affected situations,FCS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.950109305747
Fragile and conflict affected situations,FCS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Fragile and conflict affected situations,FCS,Control of Corruption: Estimate,CC.EST,..
Fragile and conflict affected situations,FCS,Government Effectiveness: Estimate,GE.EST,..
Fragile and conflict affected situations,FCS,Rule of Law: Estimate,RL.EST,..
Fragile and conflict affected situations,FCS,Regulatory Quality: Estimate,RQ.EST,..
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Heavily indebted poor countries (HIPC),HPC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.5311127498598
Heavily indebted poor countries (HIPC),HPC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Heavily indebted poor countries (HIPC),HPC,Control of Corruption: Estimate,CC.EST,..
Heavily indebted poor countries (HIPC),HPC,Government Effectiveness: Estimate,GE.EST,..
Heavily indebted poor countries (HIPC),HPC,Rule of Law: Estimate,RL.EST,..
Heavily indebted poor countries (HIPC),HPC,Regulatory Quality: Estimate,RQ.EST,..
High income,HIC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
High income,HIC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
High income,HIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9884050236975
High income,HIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
High income,HIC,Control of Corruption: Estimate,CC.EST,..
High income,HIC,Government Effectiveness: Estimate,GE.EST,..
High income,HIC,Rule of Law: Estimate,RL.EST,..
High income,HIC,Regulatory Quality: Estimate,RQ.EST,..
IBRD only,IBD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
IBRD only,IBD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
IBRD only,IBD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.088645099492
IBRD only,IBD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
IBRD only,IBD,Control of Corruption: Estimate,CC.EST,..
IBRD only,IBD,Government Effectiveness: Estimate,GE.EST,..
IBRD only,IBD,Rule of Law: Estimate,RL.EST,..
IBRD only,IBD,Regulatory Quality: Estimate,RQ.EST,..
IDA & IBRD total,IBT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
IDA & IBRD total,IBT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
IDA & IBRD total,IBT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.3151089144033
IDA & IBRD total,IBT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
IDA & IBRD total,IBT,Control of Corruption: Estimate,CC.EST,..
IDA & IBRD total,IBT,Government Effectiveness: Estimate,GE.EST,..
IDA & IBRD total,IBT,Rule of Law: Estimate,RL.EST,..
IDA & IBRD total,IBT,Regulatory Quality: Estimate,RQ.EST,..
IDA blend,IDB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
IDA blend,IDB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
IDA blend,IDB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
IDA blend,IDB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.9201343756954
IDA blend,IDB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
IDA blend,IDB,Control of Corruption: Estimate,CC.EST,..
IDA blend,IDB,Government Effectiveness: Estimate,GE.EST,..
IDA blend,IDB,Rule of Law: Estimate,RL.EST,..
IDA blend,IDB,Regulatory Quality: Estimate,RQ.EST,..
IDA only,IDX,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
IDA only,IDX,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
IDA only,IDX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
IDA only,IDX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.9201921189084
IDA only,IDX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
IDA only,IDX,Control of Corruption: Estimate,CC.EST,..
IDA only,IDX,Government Effectiveness: Estimate,GE.EST,..
IDA only,IDX,Rule of Law: Estimate,RL.EST,..
IDA only,IDX,Regulatory Quality: Estimate,RQ.EST,..
IDA total,IDA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
IDA total,IDA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
IDA total,IDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
IDA total,IDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.5014937828868
IDA total,IDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
IDA total,IDA,Control of Corruption: Estimate,CC.EST,..
IDA total,IDA,Government Effectiveness: Estimate,GE.EST,..
IDA total,IDA,Rule of Law: Estimate,RL.EST,..
IDA total,IDA,Regulatory Quality: Estimate,RQ.EST,..
Late-demographic dividend,LTE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Late-demographic dividend,LTE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Late-demographic dividend,LTE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4571757576784
Late-demographic dividend,LTE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Late-demographic dividend,LTE,Control of Corruption: Estimate,CC.EST,..
Late-demographic dividend,LTE,Government Effectiveness: Estimate,GE.EST,..
Late-demographic dividend,LTE,Rule of Law: Estimate,RL.EST,..
Late-demographic dividend,LTE,Regulatory Quality: Estimate,RQ.EST,..
Latin America & Caribbean,LCN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Latin America & Caribbean,LCN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Latin America & Caribbean,LCN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.4226204748396
Latin America & Caribbean,LCN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Latin America & Caribbean,LCN,Control of Corruption: Estimate,CC.EST,..
Latin America & Caribbean,LCN,Government Effectiveness: Estimate,GE.EST,..
Latin America & Caribbean,LCN,Rule of Law: Estimate,RL.EST,..
Latin America & Caribbean,LCN,Regulatory Quality: Estimate,RQ.EST,..
Latin America & Caribbean (excluding high income),LAC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Latin America & Caribbean (excluding high income),LAC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Latin America & Caribbean (excluding high income),LAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2687443423624
Latin America & Caribbean (excluding high income),LAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Latin America & Caribbean (excluding high income),LAC,Control of Corruption: Estimate,CC.EST,..
Latin America & Caribbean (excluding high income),LAC,Government Effectiveness: Estimate,GE.EST,..
Latin America & Caribbean (excluding high income),LAC,Rule of Law: Estimate,RL.EST,..
Latin America & Caribbean (excluding high income),LAC,Regulatory Quality: Estimate,RQ.EST,..
Latin America & Caribbean (IDA & IBRD),TLA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Latin America & Caribbean (IDA & IBRD),TLA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Latin America & Caribbean (IDA & IBRD),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Latin America & Caribbean (IDA & IBRD),TLA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latin America & Caribbean (IDA & IBRD),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.3852491204833
Latin America & Caribbean (IDA & IBRD),TLA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Latin America & Caribbean (IDA & IBRD),TLA,Control of Corruption: Estimate,CC.EST,..
Latin America & Caribbean (IDA & IBRD),TLA,Government Effectiveness: Estimate,GE.EST,..
Latin America & Caribbean (IDA & IBRD),TLA,Rule of Law: Estimate,RL.EST,..
Latin America & Caribbean (IDA & IBRD),TLA,Regulatory Quality: Estimate,RQ.EST,..
